name,twt_handle,tweet_body,post_date,reply_cnt,rt_cnt,like_cnt
NFT Monitor,@NFT_Monitor,  Mutant   Ape   Yacht Club  |  #MAYC   #NFT #9376 sold for 24 ETH (76.05K $)   https:// 786628fea6478f785a6d7e704777c86a7c6/9376 …,2022-03-27T16:59:22.000Z,,,2
nanocube.io | NFT alerts #2,@nanocubealerts2,"Mutant   Ape   Yacht Club  #9376 sold for 24 ETH! ($76366.08)

-  https:// 786628fea6478f785a6d7e704777c86a7c6/9376 … -  https:// 60e4d786628fea6478f785a6d7e704777c86a7c6/9376 … Rarity  5735/18022 #mayc   #mutantape    #mutantapeclub   #nft   #nanocube",2022-03-27T16:59:11.000Z,,1,
NFT Monitor,@NFT_Monitor,  Mutant   Ape   Yacht Club  |  #MAYC   #NFT #2315 sold for 26.49 ETH (83.94K $)   https:// 786628fea6478f785a6d7e704777c86a7c6/2315 …,2022-03-27T16:58:33.000Z,,1,2
nanocube.io | NFT alerts #2,@nanocubealerts2,"Mutant   Ape   Yacht Club  #2315 sold for 26.49 ETH! ($84286.41)

-  https:// 786628fea6478f785a6d7e704777c86a7c6/2315 … -  https:// 60e4d786628fea6478f785a6d7e704777c86a7c6/2315 … Rarity  3983/18022 #mayc   #mutantape    #mutantapeclub   #nft   #nanocube",2022-03-27T16:58:24.000Z,1,1,1
nanocube.io | NFT alerts #2,@nanocubealerts2,"Mutant   Ape   Yacht Club  #8263 sold for 59.005 ETH! ($187725.00- BUNDLE!)

-  https:// 786628fea6478f785a6d7e704777c86a7c6/8263 … -  https:// 60e4d786628fea6478f785a6d7e704777c86a7c6/8263 … Rarity  10030/18022 #mayc   #mutantape    #mutantapeclub   #nft   #nanocube",2022-03-27T16:56:26.000Z,,1,
nanocube.io | NFT alerts #2,@nanocubealerts2,"Mutant   Ape   Yacht Club  #6237 sold for 59.005 ETH! ($187725.00)

-  https:// 786628fea6478f785a6d7e704777c86a7c6/6237 … -  https:// 60e4d786628fea6478f785a6d7e704777c86a7c6/6237 … Rarity  2369/18022 #mayc   #mutantape    #mutantapeclub   #nft   #nanocube",2022-03-27T16:56:23.000Z,,,
Trengible - Discover the nft trends,@Trengible," - 0x02d just bought #7936 for 22.7 ETH ($71,338.61)

Collection:  Mutant   Ape   Yacht Club Date: 2022-03-27 15:43:56 (GMT 0)

Detail:  https:// ht-club/7936-0x60e4d786628fea6478f785a6d7e704777c86a7c6-7936 …",2022-03-27T15:45:25.000Z,,,
NFT Monitor,@NFT_Monitor,  Mutant   Ape   Yacht Club  |  #MAYC   #NFT #7936 sold for 22.7 ETH (71.34K $)   https:// 786628fea6478f785a6d7e704777c86a7c6/7936 …,2022-03-27T15:44:26.000Z,,1,1
nanocube.io | NFT alerts #2,@nanocubealerts2,"Mutant   Ape   Yacht Club  #8163 sold for 22.75 ETH! ($72051.52)

-  https:// 786628fea6478f785a6d7e704777c86a7c6/8163 … -  https:// 60e4d786628fea6478f785a6d7e704777c86a7c6/8163 … Rarity  5955/18022 #mayc   #mutantape    #mutantapeclub   #nft   #nanocube",2022-03-27T15:44:15.000Z,,2,1
nanocube.io | NFT alerts #2,@nanocubealerts2,"Mutant   Ape   Yacht Club  #7936 sold for 22.7 ETH! ($71893.17)

-  https:// 786628fea6478f785a6d7e704777c86a7c6/7936 … -  https:// 60e4d786628fea6478f785a6d7e704777c86a7c6/7936 … Rarity  13346/18022 #mayc   #mutantape    #mutantapeclub   #nft   #nanocube",2022-03-27T15:44:15.000Z,,1,1
NFT Tracker SOLE Tools,@soletoolsapp,"More here:  https:// Ξ103.69 Bored  Ape   Yacht Club  (#4949)
Ξ25.9    Mutant   Ape   Yacht Club  (#4758)
Ξ23.5    Mutant   Ape   Yacht Club  (#3872) #NewNFT   #NFTNew   #NFTgaming   #Mexico",2022-03-27T15:09:03.000Z,1,,
NFT Whale Alert,@nftwhalealert,"Hourly Top Volume
World of Women Galaxy: Ξ1199.84 ($3,774,116.22)
Bored  Ape   Yacht Club : Ξ103.69 ($326,157.93) Mutant   Ape   Yacht Club : Ξ95.40 ($300,081.65)
Fresh Fools: Ξ41.77 ($131,400.66)
MURI by Haus: Ξ31.28 ($98,395.33)",2022-03-27T15:00:10.000Z,1,2,3
NFT Whale Alert｜We are hiring,@nftgobot," NFT Whale Trade Transfer: [ hotg12.eth] -> [0xbbd7cf] NFT:  Mutant   Ape   Yacht Club  #8967  https:// e4d786628fea6478f785a6d7e704777c86a7c6/8967 …  Price: 23 ETH ($72,327.01) Gas: 0.005 ETH ($15.86) #MAYC",2022-03-27T14:53:28.000Z,,,1
NFT FLOOR PRICE UPDATES,@0xbotfather,"Featured Collection:  @TheLoomSociety Daily floor price update

Cryptopunks: 70.95Ξ (  -1.32%)
Goons of Balatroon: 0.18Ξ (  9.09%)
Bored  Ape  YC: 103.69Ξ (  0.67%) Mutant   Ape   Yacht Club : 22.69Ξ (  -1.35%)
CLONE X  X TAKASHI MURAKAMI: 15.0Ξ (  0.13%)",2022-03-27T14:06:59.000Z,1,,
Trengible - Discover the nft trends,@Trengible," - HDG_19 just bought #3872 for 23.5 ETH ($73,905.86)

Collection:  Mutant   Ape   Yacht Club Date: 2022-03-27 14:01:58 (GMT 0)

Detail:  https:// ht-club/3872-0x60e4d786628fea6478f785a6d7e704777c86a7c6-3872 …",2022-03-27T14:03:40.000Z,1,,
GemBot,@0xGem,New purchase! 1  Mutant   Ape   Yacht Club  bought for 23.5 ETH  https:// f087dc14e42956ac5d22085ba376f7ad609cff65d0f4b24b646fb01 …,2022-03-27T14:03:01.000Z,1,,1
NFT Monitor,@NFT_Monitor,  Mutant   Ape   Yacht Club  |  #MAYC   #NFT #3872 sold for 23.5 ETH (73.91K $)   https:// 786628fea6478f785a6d7e704777c86a7c6/3872 …,2022-03-27T14:02:27.000Z,1,,1
nanocube.io | NFT alerts #2,@nanocubealerts2,"Mutant   Ape   Yacht Club  #3872 sold for 23.5 ETH! ($73913.14)

-  https:// 786628fea6478f785a6d7e704777c86a7c6/3872 … -  https:// 60e4d786628fea6478f785a6d7e704777c86a7c6/3872 … Rarity  8427/18022 #mayc   #mutantape    #mutantapeclub   #nft   #nanocube",2022-03-27T14:02:23.000Z,,,
CryptoNerd,@VeryCryptoNerd,#NFT  Time! On this image you can see  Mutant   Ape   Yacht Club  stats. #mutant_ape_yacht_club    #opensea,2022-03-27T13:51:01.000Z,,,1
nanocube.io | NFT alerts #2,@nanocubealerts2,"Mutant   Ape   Yacht Club  #20577 sold for 25 ETH! ($78432.75)

-  https:// 786628fea6478f785a6d7e704777c86a7c6/20577 … -  https:// 60e4d786628fea6478f785a6d7e704777c86a7c6/20577 … Rarity  3391/18022 #mayc   #mutantape    #mutantapeclub   #nft   #nanocube",2022-03-27T12:23:50.000Z,,2,
MAYC28258 Memberone.eth,@mayc28258,"Mutant  vs Azuki 
Your pick?? #azuki   #MAYC   #mutant_ape_yacht_club",2022-03-27T12:20:49.000Z,,,1
MAYC28258 Memberone.eth,@mayc28258,Mutants  are still insane!!! #MAYC   #mutant_ape_yacht_club    #MutantApeCountryClub   #Mutants    #GACC,2022-03-27T12:16:05.000Z,,,3
NFT FLOOR PRICE UPDATES,@0xbotfather,"Featured Collection:  @TheLoomSociety Daily floor price update

Cryptopunks: 70.95Ξ (  -1.32%)
Goons of Balatroon: 0.18Ξ (  33.33%)
Bored  Ape  YC: 103.69Ξ (  0.67%) Mutant   Ape   Yacht Club : 22.69Ξ (  -1.35%)
CLONE X  X TAKASHI MURAKAMI: 15.0Ξ (  0.13%)",2022-03-27T12:07:05.000Z,1,,
NFT Whale Alert,@nftwhalealert,"Hourly Top Volume
World of Women Galaxy: Ξ171.61 ($539,240.72)
MURI by Haus: Ξ25.81 ($81,109.69) Mutant   Ape   Yacht Club : Ξ25.69 ($80,724.15)
Milady Maker: Ξ20.28 ($63,724.63)
Goopdoods by Goopdude - Official Collection: Ξ19.89 ($62,492.24)",2022-03-27T12:00:07.000Z,1,,5
CryptoNerd,@VeryCryptoNerd,#NFT  Time! On this image you can see  Mutant   Ape   Yacht Club  stats. #mutant_ape_yacht_club    #opensea,2022-03-27T11:51:01.000Z,,,1
clipped,@0xClipped,"Collection Name:  mutant - ape - yacht-club Floor Price: 22.9 Ξ
24hr Change: -36.01%  Total Volume: 293920.99 Ξ
One Day Volume: 876.22 Ξ
Total Sales: 28192
Daily Sales: 35

Opensea:  http:// ant-ape-yacht-club … Floor buy:  http:// ant-ape-yacht-club?search[sortAscending]=true&search[sortBy]=PRICE&search[toggles][0]=BUY_NOW …   Unix: 1648381212",2022-03-27T11:40:12.000Z,,,
Edition Nerd,@edition_nerd,— 14270 -  Mutant   Ape   Yacht Club  | OpenSea -  https:// pe-yacht-club-opensea/ …,2022-03-27T11:12:46.000Z,,,
NFT Monitor,@NFT_Monitor,  Mutant   Ape   Yacht Club  |  #MAYC   #NFT #9061 sold for 27.061 ETH (85.19K $)   https:// 786628fea6478f785a6d7e704777c86a7c6/9061 …,2022-03-27T11:07:36.000Z,1,1,2
NFT HEADLINE NEWS ,@NFTHeadlineNews,Mutant   Ape   Yacht Club  NFT » MAYC Mint Price VS Floor Price ! Visit  http://  or follow us for more  #NFT  news! #NFTS   #NFTNews   #NFTHeadlines   #NFTCommunity,2022-03-27T09:16:05.000Z,2,7,9
nanocube.io | NFT alerts #2,@nanocubealerts2,"Mutant   Ape   Yacht Club  #11426 sold for 106.005 ETH! ($333665.58)

-  https:// 786628fea6478f785a6d7e704777c86a7c6/11426 … -  https:// 60e4d786628fea6478f785a6d7e704777c86a7c6/11426 …  #mayc   #mutantape    #mutantapeclub   #nft   #nanocube",2022-03-27T09:06:07.000Z,1,1,1
NFT Valuations Bot,@NFTValBot,"Top Daily Listings Change 1.  Mutant   Ape   Yacht Club : -5% (from 1362 to 1298 listings)
2. World of Women: -3% (from 717 to 693 listings)
3. VeeFriends: -3% (from 395 to 385 listings)
4. Meebits: -3% (from 1068 to 1042 listings)",2022-03-27T09:00:45.000Z,,,1
CryptoNerd,@VeryCryptoNerd,#NFT  Time! On this image you can see  Mutant   Ape   Yacht Club  stats. #mutant_ape_yacht_club    #opensea,2022-03-27T08:51:00.000Z,,1,1
NFT Whale Alert,@nftwhalealert,"Hourly Top Volume
World of Women Galaxy: Ξ155.04 ($488,639.25)
Azuki: Ξ113.47 ($357,623.40) Mutant   Ape   Yacht Club : Ξ90.25 ($284,440.92)
World of Women: Ξ84.15 ($265,212.40)
CLONE X - X TAKASHI MURAKAMI: Ξ30.00 ($94,551.00)",2022-03-27T08:00:07.000Z,2,4,5
NFTRadius,@NFTRadius,Mutant   Ape   Yacht Club  NFT » MAYC Mint Price VS Floor Price ! – Infostor magazine | NFTRADIUS,2022-03-27T07:59:33.000Z,,,
CryptoNerd,@VeryCryptoNerd,#NFT  Time! On this image you can see  Mutant   Ape   Yacht Club  stats. #mutant_ape_yacht_club    #opensea,2022-03-27T07:51:01.000Z,1,,1
Trengible - Discover the nft trends,@Trengible," - PoorApe just bought #20204 for 22.66 ETH ($71,197.72)

Collection:  Mutant   Ape   Yacht Club Date: 2022-03-27 07:44:12 (GMT 0)

Detail:  https:// ht-club/20204-0x60e4d786628fea6478f785a6d7e704777c86a7c6-20204 …",2022-03-27T07:44:13.000Z,,,
NftBossAlert,@nftbossalert,"Collection:  Mutant   Ape   Yacht Club  Mutant   Ape   Yacht Club  was bought
Price: 22.66 ETH ($71197.72) 
Seller: PoorApe
Buyer: Unnamed https:// 786628fea6478f785a6d7e704777c86a7c6/20204 …  #MAYC   #NFTSales   #NFTWhale",2022-03-27T07:44:05.000Z,,,
CryptoNerd,@VeryCryptoNerd,#NFT  Time! On this image you can see  Mutant   Ape   Yacht Club  stats. #mutant_ape_yacht_club    #opensea,2022-03-27T06:51:01.000Z,1,1,2
Trengible - Discover the nft trends,@Trengible," - 0xb35 just bought #6608 for 23 ETH ($72,266.00)

Collection:  Mutant   Ape   Yacht Club Date: 2022-03-27 06:42:10 (GMT 0)

Detail:  https:// ht-club/6608-0x60e4d786628fea6478f785a6d7e704777c86a7c6-6608 …",2022-03-27T06:43:12.000Z,,,
NftBossAlert,@nftbossalert,"Collection:  Mutant   Ape   Yacht Club  Mutant   Ape   Yacht Club  was bought
Price: 23 ETH ($72266) 
Seller: Unnamed
Buyer: Unnamed https:// 786628fea6478f785a6d7e704777c86a7c6/6608 …  #MAYC   #NFTSales   #NFTWhale",2022-03-27T06:43:05.000Z,,,
NFT Monitor,@NFT_Monitor,  Mutant   Ape   Yacht Club  |  #MAYC   #NFT #6608 sold for 23 ETH (72.27K $)   https:// 786628fea6478f785a6d7e704777c86a7c6/6608 …,2022-03-27T06:42:41.000Z,1,1,2
nanocube.io | NFT alerts #2,@nanocubealerts2,"Mutant   Ape   Yacht Club  #6608 sold for 23 ETH! ($72466.79)

-  https:// 786628fea6478f785a6d7e704777c86a7c6/6608 … -  https:// 60e4d786628fea6478f785a6d7e704777c86a7c6/6608 … Rarity  5819/18022 #mayc   #mutantape    #mutantapeclub   #nft   #nanocube",2022-03-27T06:42:15.000Z,,2,1
Trengible - Discover the nft trends,@Trengible," - SeanShufuBoy just bought #7804 for 27 ETH ($84,805.38)

Collection:  Mutant   Ape   Yacht Club Date: 2022-03-27 06:35:02 (GMT 0)

Detail:  https:// ht-club/7804-0x60e4d786628fea6478f785a6d7e704777c86a7c6-7804 …",2022-03-27T06:36:12.000Z,,,
CryptoNerd,@VeryCryptoNerd,#NFT  Time! On this image you can see  Mutant   Ape   Yacht Club  stats. #mutant_ape_yacht_club    #opensea,2022-03-27T04:51:01.000Z,1,1,3
Trengible - Discover the nft trends,@Trengible," - 0x7b1 just bought #663 for 22.4 ETH ($70,432.99)

Collection:  Mutant   Ape   Yacht Club Date: 2022-03-27 04:38:24 (GMT 0)

Detail:  https:// ht-club/663-0x60e4d786628fea6478f785a6d7e704777c86a7c6-663 …",2022-03-27T04:39:10.000Z,,,1
NftBossAlert,@nftbossalert,"Collection:  Mutant   Ape   Yacht Club  Mutant   Ape   Yacht Club  was bought
Price: 22.4 ETH ($70432.99) 
Seller: 0xd7
Buyer: Unnamed https:// 786628fea6478f785a6d7e704777c86a7c6/663 …  #MAYC   #NFTSales   #NFTWhale",2022-03-27T04:39:05.000Z,,,1
NFT Monitor,@NFT_Monitor,  Mutant   Ape   Yacht Club  |  #MAYC   #NFT #663 sold for 22.4 ETH (70.43K $)   https:// 786628fea6478f785a6d7e704777c86a7c6/663 …,2022-03-27T04:38:48.000Z,,2,
nanocube.io | NFT alerts #2,@nanocubealerts2,"Mutant   Ape   Yacht Club  #663 sold for 22.4 ETH! ($70254.24)

-  https:// 786628fea6478f785a6d7e704777c86a7c6/663 … -  https:// 60e4d786628fea6478f785a6d7e704777c86a7c6/663 … Rarity  10192/18022 #mayc   #mutantape    #mutantapeclub   #nft   #nanocube",2022-03-27T04:38:38.000Z,1,2,
Trengible - Discover the nft trends,@Trengible," - 0xa6d just bought #558 for 22.3 ETH ($70,118.56)

Collection:  Mutant   Ape   Yacht Club Date: 2022-03-27 04:35:28 (GMT 0)

Detail:  https:// ht-club/558-0x60e4d786628fea6478f785a6d7e704777c86a7c6-558 …",2022-03-27T04:37:17.000Z,,,1
NFT Whale Alert｜We are hiring,@nftgobot," NFT Whale Trade Transfer: [ deepak.eth] -> [0x1e5707] NFT:  Mutant   Ape   Yacht Club  #12655  https:// e4d786628fea6478f785a6d7e704777c86a7c6/12655 …  Price: 24.19 WETH ($76,048.9) Gas: 0.0083 ETH ($26.07) #MAYC",2022-03-27T01:23:32.000Z,,,
Trengible - Discover the nft trends,@Trengible," - Creator_Nft_01 just bought #12655 for 24.189 ETH ($75,967.73)

Collection:  Mutant   Ape   Yacht Club Date: 2022-03-27 01:16:00 (GMT 0)

Detail:  https:// ht-club/12655-0x60e4d786628fea6478f785a6d7e704777c86a7c6-12655 …",2022-03-27T01:17:32.000Z,,,
NftBossAlert,@nftbossalert,"Collection:  Mutant   Ape   Yacht Club  Mutant   Ape   Yacht Club  was bought
Price: 24.189 WETH ($75967.73) 
Seller: 0xDeepak
Buyer: Creator_Nft_01 https:// 786628fea6478f785a6d7e704777c86a7c6/12655 …  #MAYC   #NFTSales   #NFTWhale",2022-03-27T01:17:04.000Z,,,1
NFT Monitor,@NFT_Monitor,  Mutant   Ape   Yacht Club  |  #MAYC   #NFT #12655 sold for 24.189 ETH (75.97K $)   https:// 786628fea6478f785a6d7e704777c86a7c6/12655 …,2022-03-27T01:16:50.000Z,1,1,2
Business News,@Busines65959783,Mutant   Ape   Yacht Club  NFT » MAYC Mint Price VS Floor Price !,2022-03-27T01:10:20.000Z,,,1
NFT Whale Alert,@nftwhalealert,"Hourly Top Volume
World of Women Galaxy: Ξ3019.17 ($9,501,525.96)
Bored  Ape   Yacht Club : Ξ138.80 ($436,813.32) Mutant   Ape   Yacht Club : Ξ121.03 ($380,889.88)
Azuki: Ξ91.88 ($289,152.79)
World of Women: Ξ41.19 ($129,636.63)",2022-03-27T01:00:10.000Z,,7,6
Trengible - Discover the nft trends,@Trengible," - 0xedf just bought #4673 for 22.1 ETH ($69,472.23)

Collection:  Mutant   Ape   Yacht Club Date: 2022-03-27 00:58:06 (GMT 0)

Detail:  https:// ht-club/4673-0x60e4d786628fea6478f785a6d7e704777c86a7c6-4673 …",2022-03-27T00:59:35.000Z,,,
NFT Monitor,@NFT_Monitor,  Mutant   Ape   Yacht Club  |  #MAYC   #NFT #2234 sold for 23 ETH (72.30K $)   https:// 786628fea6478f785a6d7e704777c86a7c6/2234 …,2022-03-27T00:42:30.000Z,,,1
nanocube.io | NFT alerts #2,@nanocubealerts2,"Mutant   Ape   Yacht Club  #2234 sold for 23 ETH! ($72346.27)

-  https:// 786628fea6478f785a6d7e704777c86a7c6/2234 … -  https:// 60e4d786628fea6478f785a6d7e704777c86a7c6/2234 … Rarity  13736/18022 #mayc   #mutantape    #mutantapeclub   #nft   #nanocube",2022-03-27T00:42:13.000Z,,1,
CryptoArt Broker,@CriptoArtBroker,http://  ║   Mutant   Ape   Yacht Club   #NFT  » MAYC Mint Price VS Floor Price ! - Infostor magazine:  Mutant   Ape   Yacht Club   #NFT  » MAYC Mint Price VS Floor Price !  Infostor magazine,2022-03-27T00:11:33.000Z,,,1
NFT FLOOR PRICE UPDATES,@0xbotfather,"Featured Collection:  @TheLoomSociety Daily floor price update

Cryptopunks: 70.95Ξ (  -2.39%)
Goons of Balatroon: 0.18Ξ (  16.13%)
Bored  Ape  YC: 102.8Ξ (  -0.19%) Mutant   Ape   Yacht Club : 23.0Ξ (  -1.29%)
CLONE X  X TAKASHI MURAKAMI: 14.98Ξ (  0.0%)",2022-03-27T00:07:03.000Z,1,,
NeFTin,@getneftin,Mutant   Ape   Yacht Club  NFT » MAYC Mint Price VS Floor Price !  Infostor magazine  #nftnews   #NeFTin,2022-03-27T00:00:51.000Z,,,
CryptoNerd,@VeryCryptoNerd,#NFT  Time! On this image you can see  Mutant   Ape   Yacht Club  stats. #mutant_ape_yacht_club    #opensea,2022-03-26T23:51:01.000Z,,,4
USeducation Service,@educationaspect,Mutant   Ape   Yacht Club  NFT » MAYC Mint Price VS Floor Price !,2022-03-26T23:37:05.000Z,,,1
KQ education group,@group_kq,Mutant   Ape   Yacht Club  NFT » MAYC Mint Price VS Floor Price !,2022-03-26T23:36:50.000Z,,,1
NFT Marketing Partners,@PartnersNFT,Mutant   Ape   Yacht Club  NFT » MAYC Mint Price VS Floor Price ! - Infostor magazine,2022-03-26T23:13:04.000Z,,,
eNeFTi,@enefti_news,Mutant   Ape   Yacht Club  NFT » MAYC Mint Price VS Floor Price ! - Infostor magazine,2022-03-26T23:08:15.000Z,,,
CryptoNerd,@VeryCryptoNerd,#NFT  Time! On this image you can see  Mutant   Ape   Yacht Club  stats. #mutant_ape_yacht_club    #opensea,2022-03-26T22:51:01.000Z,,2,1
NFT FLOOR PRICE UPDATES,@0xbotfather,"Featured Collection:  @TheLoomSociety Daily floor price update

Cryptopunks: 70.99Ξ (  -2.34%)
Goons of Balatroon: 0.18Ξ (  20.0%)
Bored  Ape  YC: 103.0Ξ (  0.0%) Mutant   Ape   Yacht Club : 23.0Ξ (  -1.29%)
CLONE X  X TAKASHI MURAKAMI: 14.98Ξ (  1.35%)",2022-03-26T22:06:58.000Z,1,,
nanocube.io | NFT alerts #2,@nanocubealerts2,"Mutant   Ape   Yacht Club  #20314 sold for 46.005 ETH! ($144297.44)

-  https:// 786628fea6478f785a6d7e704777c86a7c6/20314 … -  https:// 60e4d786628fea6478f785a6d7e704777c86a7c6/20314 … Rarity  12992/18022 #mayc   #mutantape    #mutantapeclub   #nft   #nanocube",2022-03-26T22:03:44.000Z,,,1
CryptoNerd,@VeryCryptoNerd,#NFT  Time! On this image you can see  Mutant   Ape   Yacht Club  stats. #mutant_ape_yacht_club    #opensea,2022-03-26T21:51:01.000Z,1,1,3
Trengible - Discover the nft trends,@Trengible," - 0x3a5 just bought #825 for 25 ETH ($78,068.50)

Collection:  Mutant   Ape   Yacht Club Date: 2022-03-26 21:36:05 (GMT 0)

Detail:  https:// ht-club/825-0x60e4d786628fea6478f785a6d7e704777c86a7c6-825 …",2022-03-26T21:37:14.000Z,,,
NFT Sentiment Updates,@NFTSentimentX,"New big  #NFT  Sale   Mutant   Ape   Yacht Club  #9049 bought for Ξ49WETH ($153,956.53)
Floor Price: Ξ22.15ETH",2022-03-26T20:55:22.000Z,,2,3
Trengible - Discover the nft trends,@Trengible," - LivApe just bought #9049 for 49 ETH ($153,091.19)

Collection:  Mutant   Ape   Yacht Club Date: 2022-03-26 20:53:15 (GMT 0)

Detail:  https:// ht-club/9049-0x60e4d786628fea6478f785a6d7e704777c86a7c6-9049 …",2022-03-26T20:54:26.000Z,,,
NFT Monitor,@NFT_Monitor,  Mutant   Ape   Yacht Club  |  #MAYC   #NFT #9049 sold for 49 ETH (153.09K $)   https:// 786628fea6478f785a6d7e704777c86a7c6/9049 …,2022-03-26T20:53:56.000Z,,,3
NFT Whale Alert,@nftwhalealert,"Mutant   Ape   Yacht Club  9049 bought for Ξ49 ($153,890.38)
Avg Price: Ξ22.98
Rare Trait:
Fur: M1 Solid Gold - 0.41% https:// 786628fea6478f785a6d7e704777c86a7c6/9049 …",2022-03-26T20:53:55.000Z,1,4,22
CryptoNerd,@VeryCryptoNerd,#NFT  Time! On this image you can see  Mutant   Ape   Yacht Club  stats. #mutant_ape_yacht_club    #opensea,2022-03-26T20:51:01.000Z,1,2,1
Mintalytics,@mintalytics,"Top 10: 1d Volume   @AzukiZen  2544.94 ETH Mutant   Ape   Yacht Club  1348.53 ETH @BoredApeYC  1224.11 ETH @bapetaverse  1019.34 ETH @worldofwomennft  806.14 ETH @trippytoadznft  745.01 ETH @RTFKTstudios  616.34 ETH @doodles  419.3 ETH
RTFKT - MNLTH 332.66 ETH
Meebits 315.06 ETH",2022-03-26T20:45:04.000Z,,1,2
Trengible - Discover the nft trends,@Trengible," - 0xdaf just bought #5657 for 22.5555 ETH ($70,470.37)

Collection:  Mutant   Ape   Yacht Club Date: 2022-03-26 20:42:09 (GMT 0)

Detail:  https:// ht-club/5657-0x60e4d786628fea6478f785a6d7e704777c86a7c6-5657 …",2022-03-26T20:43:26.000Z,,,
CryptoNerd,@VeryCryptoNerd,#NFT  Time! On this image you can see  Mutant   Ape   Yacht Club  stats. #mutant_ape_yacht_club    #opensea,2022-03-26T18:51:01.000Z,1,,2
Trengible - Discover the nft trends,@Trengible," - NFTnoah just bought #9437 for 24.8 ETH ($77,280.77)

Collection:  Mutant   Ape   Yacht Club Date: 2022-03-26 18:05:47 (GMT 0)

Detail:  https:// ht-club/9437-0x60e4d786628fea6478f785a6d7e704777c86a7c6-9437 …",2022-03-26T18:07:33.000Z,,,
NFT FLOOR PRICE UPDATES,@0xbotfather,"Featured Collection:  @TheLoomSociety Daily floor price update

Cryptopunks: 71.9Ξ (  -1.36%)
Goons of Balatroon: 0.1689Ξ (  12.6%)
Bored  Ape  YC: 103.0Ξ (  0.0%) Mutant   Ape   Yacht Club : 23.0Ξ (  -0.86%)
CLONE X  X TAKASHI MURAKAMI: 14.98Ξ (  1.35%)",2022-03-26T18:07:02.000Z,1,,
NFT Monitor,@NFT_Monitor,  Mutant   Ape   Yacht Club  |  #MAYC   #NFT #9437 sold for 24.8 ETH (77.28K $)   https:// 786628fea6478f785a6d7e704777c86a7c6/9437 …,2022-03-26T18:06:28.000Z,,1,
nanocube.io | NFT alerts #2,@nanocubealerts2,"Mutant   Ape   Yacht Club  #9437 sold for 24.8 ETH! ($77453.62)

-  https:// 786628fea6478f785a6d7e704777c86a7c6/9437 … -  https:// 60e4d786628fea6478f785a6d7e704777c86a7c6/9437 … Rarity  5983/18022 #mayc   #mutantape    #mutantapeclub   #nft   #nanocube",2022-03-26T18:06:24.000Z,1,1,
NFT Valuations Bot,@NFTValBot,"Top 20 collections market cap: 1. Bored  Ape   Yacht Club : Ξ1,346,115 | $4.20B
2. CryptoPunks: Ξ1,288,709 | $4.02B
3.  Mutant   Ape   Yacht Club : Ξ518,007 | $1.62B
4. CLONE X x TAKASHI MURAKAMI: Ξ459,767 | $1.44B
5. Chromie Squiggle: Ξ417,880 | $1.30B",2022-03-26T18:00:14.000Z,1,,1
CryptoNerd,@VeryCryptoNerd,#NFT  Time! On this image you can see  Mutant   Ape   Yacht Club  stats. #mutant_ape_yacht_club    #opensea,2022-03-26T17:51:01.000Z,3,3,4
Bonastre Jean-emmanuel,@bonastre_jean,"The Moonlight!
The bubblemaps tools it's very Amazing!
Crypto and NFT transparency! Mutant   Ape   Yacht Club  - Crazy Transfers! | BAYC  https://  via  @YouTube   @moonlight_bsc   #BubbleMaps  ",2022-03-26T17:23:43.000Z,1,2,5
NFT Monitor,@NFT_Monitor,  Mutant   Ape   Yacht Club  |  #MAYC   #NFT #23551 sold for 32 ETH (99.76K $)   https:// 786628fea6478f785a6d7e704777c86a7c6/23551 …,2022-03-26T16:08:17.000Z,,,2
NFT FLOOR PRICE UPDATES,@0xbotfather,"Featured Collection:  @TheLoomSociety Daily floor price update

Cryptopunks: 71.9Ξ (  -1.36%)
Goons of Balatroon: 0.165Ξ (  10.0%)
Bored  Ape  YC: 103.0Ξ (  0.0%) Mutant   Ape   Yacht Club : 23.0Ξ (  -0.86%)
CLONE X  X TAKASHI MURAKAMI: 14.98Ξ (  1.35%)",2022-03-26T16:07:01.000Z,1,,
